week,date,operation_unit,process_stage,region,orders_processed,orders_delayed,defects_count,avg_processing_time,customer_complaints,cost_per_order
8,2021-02-19,Support Team,order_processing,West,1,0,0,3.97,100,661.05
8,2021-02-19,Support Team,packaging,West,2,100,0,0.56,200,119.68
8,2021-02-19,Warehouse A,delivery,North,7,600,0,1.48,500,269.01
8,2021-02-19,Warehouse A,order_processing,North,6,400,0,2.04,500,451.05
8,2021-02-19,Warehouse A,packaging,North,2,100,0,0.88,100,547.35
8,2021-02-19,Warehouse A,shipping,North,5,400,0,2.37,200,174.6
8,2021-02-19,Warehouse B,delivery,South,1,100,0,5.0,100,999.74
8,2021-02-19,Support Team,delivery,West,1,100,0,2.0,100,828.85
8,2021-02-19,Support Team,shipping,West,1,0,0,4.91,100,126.98
8,2021-02-19,Warehouse A,delivery,North,8,600,0,1.95,700,576.89
8,2021-02-19,Warehouse A,order_processing,North,9,700,0,1.87,400,538.88
8,2021-02-19,Warehouse A,packaging,North,4,400,0,1.6,300,253.48
8,2021-02-19,Warehouse B,order_processing,South,1,100,0,0.5,100,103.2
9,2021-02-26,Support Team,delivery,West,1,0,0,0.5,100,111.45
9,2021-02-26,Support Team,order_processing,West,2,100,0,4.12,200,353.86
9,2021-02-26,Support Team,packaging,West,1,100,0,3.99,100,287.96
9,2021-02-26,Warehouse A,delivery,North,3,300,0,3.2,200,744.39
9,2021-02-26,Warehouse A,order_processing,North,13,1100,0,1.83,800,486.83
9,2021-02-26,Warehouse A,packaging,North,2,100,0,1.32,100,547.05
9,2021-02-26,Warehouse A,shipping,North,2,200,0,1.32,100,119.71
9,2021-02-26,Support Team,delivery,West,3,300,0,2.41,100,736.32
9,2021-02-26,Warehouse A,delivery,North,10,900,0,2.25,800,368.35
9,2021-02-26,Warehouse A,order_processing,North,7,400,0,1.89,500,411.81
9,2021-02-26,Warehouse A,packaging,North,2,200,0,2.0,200,548.77
9,2021-02-26,Warehouse A,shipping,North,2,200,0,0.74,200,500.63
9,2021-02-26,Support Team,delivery,West,3,200,0,2.96,100,199.74
9,2021-02-26,Support Team,order_processing,West,2,100,0,4.25,200,376.63
9,2021-02-26,Warehouse A,delivery,North,6,500,0,3.68,100,233.77
9,2021-02-26,Warehouse A,order_processing,North,7,700,0,2.78,500,270.88
9,2021-02-26,Warehouse A,packaging,North,4,400,0,1.7,200,423.23
9,2021-02-26,Warehouse A,shipping,North,1,100,0,2.05,100,434.57
9,2021-02-26,Warehouse B,packaging,South,1,100,0,0.58,0,800.92
9,2021-02-26,Support Team,delivery,West,2,200,0,3.17,200,188.87
9,2021-02-26,Support Team,order_processing,West,1,0,0,0.76,0,297.43
9,2021-02-26,Support Team,shipping,West,2,200,0,3.36,100,419.94
9,2021-02-26,Warehouse A,delivery,North,6,500,0,1.81,400,460.02
9,2021-02-26,Warehouse A,order_processing,North,8,600,0,3.19,600,453.09
9,2021-02-26,Warehouse A,packaging,North,2,100,0,1.99,100,435.13
9,2021-02-26,Warehouse A,shipping,North,2,100,0,2.04,0,275.48
9,2021-02-26,Warehouse B,delivery,South,1,100,0,1.25,100,769.28
9,2021-02-26,Support Team,order_processing,West,2,200,0,2.16,100,402.53
9,2021-02-26,Support Team,shipping,West,1,100,0,0.51,100,998.7
9,2021-02-26,Warehouse A,delivery,North,7,400,0,1.64,500,377.26
9,2021-02-26,Warehouse A,order_processing,North,8,700,0,1.73,800,447.58
9,2021-02-26,Warehouse A,packaging,North,4,300,0,2.13,100,321.05
9,2021-02-26,Warehouse A,shipping,North,2,100,0,2.82,100,121.53
9,2021-02-26,Support Team,delivery,West,2,100,0,2.32,200,532.44
9,2021-02-26,Support Team,order_processing,West,1,100,0,0.5,100,697.52
9,2021-02-26,Warehouse A,delivery,North,10,500,0,2.04,700,470.47
9,2021-02-26,Warehouse A,order_processing,North,5,300,0,1.95,400,288.99
9,2021-02-26,Warehouse A,packaging,North,2,100,0,2.83,100,487.54
9,2021-02-26,Warehouse A,shipping,North,3,300,0,2.45,300,587.75
9,2021-02-26,Warehouse B,delivery,South,1,0,0,4.38,100,994.95
9,2021-02-26,Support Team,delivery,West,1,100,0,0.52,100,104.16
9,2021-02-26,Support Team,packaging,West,1,100,0,0.62,0,652.01
9,2021-02-26,Warehouse A,delivery,North,5,500,0,2.2,300,614.94
9,2021-02-26,Warehouse A,order_processing,North,14,1200,0,1.91,1200,315.93
9,2021-02-26,Warehouse A,packaging,North,2,100,0,1.05,100,329.64
9,2021-02-26,Warehouse B,delivery,South,1,100,0,1.36,0,100.79
10,2021-03-05,Support Team,delivery,West,1,100,0,2.31,100,139.93
10,2021-03-05,Support Team,order_processing,West,2,200,0,2.37,100,488.63
10,2021-03-05,Support Team,shipping,West,2,100,0,3.13,100,103.99
10,2021-03-05,Warehouse A,delivery,North,9,800,0,2.37,700,586.81
10,2021-03-05,Warehouse A,order_processing,North,4,200,0,1.72,300,520.6
10,2021-03-05,Warehouse A,packaging,North,3,200,0,1.89,300,577.66
10,2021-03-05,Warehouse A,shipping,North,2,100,0,0.62,200,577.06
10,2021-03-05,Warehouse B,shipping,South,1,100,0,0.54,0,732.07
10,2021-03-05,Support Team,delivery,West,2,200,0,0.54,0,820.59
10,2021-03-05,Support Team,order_processing,West,3,100,0,0.72,100,311.86
10,2021-03-05,Support Team,packaging,West,1,0,0,0.73,0,459.63
10,2021-03-05,Warehouse A,delivery,North,4,200,0,2.08,300,673.46
10,2021-03-05,Warehouse A,order_processing,North,9,800,0,2.6,700,326.05
10,2021-03-05,Warehouse A,packaging,North,4,300,0,2.08,300,735.17
10,2021-03-05,Warehouse A,shipping,North,1,100,0,4.53,100,100.25
10,2021-03-05,Support Team,order_processing,West,1,0,0,3.59,0,879.86
10,2021-03-05,Support Team,packaging,West,1,0,0,4.54,100,135.16
10,2021-03-05,Support Team,shipping,West,1,100,0,3.1,100,100.47
10,2021-03-05,Warehouse A,delivery,North,7,400,0,2.49,500,427.36
10,2021-03-05,Warehouse A,order_processing,North,6,500,0,1.01,500,469.56
10,2021-03-05,Warehouse A,packaging,North,4,400,0,3.21,300,397.89
10,2021-03-05,Warehouse A,shipping,North,3,200,0,1.59,300,664.28
10,2021-03-05,Warehouse B,delivery,South,1,0,0,0.51,100,452.97
10,2021-03-05,Support Team,delivery,West,1,100,0,4.89,0,103.8
10,2021-03-05,Support Team,shipping,West,1,100,0,4.99,0,680.54
10,2021-03-05,Warehouse A,delivery,North,6,400,0,2.42,500,558.78
10,2021-03-05,Warehouse A,order_processing,North,7,600,0,1.81,600,386.44
10,2021-03-05,Warehouse A,packaging,North,5,400,0,2.03,500,530.1
10,2021-03-05,Warehouse A,shipping,North,3,200,0,2.43,100,656.82
10,2021-03-05,Warehouse B,delivery,South,1,100,0,1.29,0,996.87
10,2021-03-05,Support Team,order_processing,West,2,100,0,1.07,200,551.86
10,2021-03-05,Support Team,packaging,West,1,0,0,1.69,100,999.51
10,2021-03-05,Warehouse A,delivery,North,6,600,0,1.86,500,598.7
10,2021-03-05,Warehouse A,order_processing,North,4,400,0,2.16,300,554.28
10,2021-03-05,Warehouse A,packaging,North,7,500,0,2.05,400,419.19
10,2021-03-05,Warehouse A,shipping,North,3,200,0,2.64,200,338.9
10,2021-03-05,Warehouse B,delivery,South,1,100,0,0.53,100,111.94
10,2021-03-05,Support Team,delivery,West,3,200,0,1.82,200,518.17
10,2021-03-05,Support Team,order_processing,West,3,300,0,1.9,300,382.79
10,2021-03-05,Support Team,packaging,West,1,100,0,0.5,100,646.82
10,2021-03-05,Warehouse A,delivery,North,3,200,0,3.01,200,167.42
10,2021-03-05,Warehouse A,order_processing,North,6,500,0,2.16,600,315.17
10,2021-03-05,Warehouse A,packaging,North,4,200,0,2.55,400,447.93
10,2021-03-05,Warehouse A,shipping,North,3,300,0,1.54,300,755.79
10,2021-03-05,Warehouse B,packaging,South,1,100,0,2.2,100,956.46
10,2021-03-05,Support Team,delivery,West,1,100,0,2.83,0,715.4
10,2021-03-05,Support Team,order_processing,West,2,100,0,2.47,100,317.0
10,2021-03-05,Warehouse A,delivery,North,3,100,0,3.88,300,389.88
10,2021-03-05,Warehouse A,order_processing,North,12,800,0,1.84,800,623.8
10,2021-03-05,Warehouse A,packaging,North,3,100,0,2.99,100,751.25
10,2021-03-05,Warehouse A,shipping,North,2,100,0,1.91,100,311.67
10,2021-03-05,Warehouse B,order_processing,South,1,0,0,1.4,100,100.16
11,2021-03-12,Support Team,order_processing,West,2,100,0,1.32,100,493.28
11,2021-03-12,Warehouse A,delivery,North,5,200,0,2.26,500,297.3
11,2021-03-12,Warehouse A,order_processing,North,13,900,0,2.22,600,378.18
11,2021-03-12,Warehouse A,shipping,North,3,300,0,1.51,300,646.9
11,2021-03-12,Warehouse B,delivery,South,1,100,0,4.98,0,687.8
11,2021-03-12,Support Team,delivery,West,1,100,0,0.75,100,553.08
11,2021-03-12,Support Team,packaging,West,1,100,0,4.52,0,917.53
11,2021-03-12,Support Team,shipping,West,2,200,0,0.53,200,437.9
11,2021-03-12,Warehouse A,delivery,North,5,400,0,2.5,300,464.06
11,2021-03-12,Warehouse A,order_processing,North,8,500,0,1.27,800,367.87
11,2021-03-12,Warehouse A,packaging,North,2,100,0,2.11,200,110.88
11,2021-03-12,Warehouse A,shipping,North,3,200,0,3.45,0,583.76
11,2021-03-12,Warehouse B,order_processing,South,1,100,0,1.85,100,325.51
11,2021-03-12,Warehouse B,shipping,South,1,0,0,4.64,0,675.21
11,2021-03-12,Support Team,delivery,West,2,200,0,1.88,100,402.56
11,2021-03-12,Warehouse A,delivery,North,5,300,0,2.59,500,292.31
11,2021-03-12,Warehouse A,order_processing,North,9,800,0,1.69,700,463.46
11,2021-03-12,Warehouse A,packaging,North,1,100,0,0.82,0,532.26
11,2021-03-12,Warehouse A,shipping,North,7,600,0,1.49,500,439.15
11,2021-03-12,Support Team,delivery,West,3,300,0,2.05,100,378.95
11,2021-03-12,Support Team,order_processing,West,1,100,0,2.93,100,105.81
11,2021-03-12,Support Team,packaging,West,1,100,0,4.85,100,706.91
11,2021-03-12,Warehouse A,delivery,North,4,300,0,2.1,300,443.77
11,2021-03-12,Warehouse A,order_processing,North,10,700,0,2.93,700,480.49
11,2021-03-12,Warehouse A,packaging,North,2,200,0,0.83,200,689.14
11,2021-03-12,Warehouse A,shipping,North,2,200,0,0.57,200,866.53
11,2021-03-12,Warehouse B,delivery,South,1,100,0,0.57,100,313.12
11,2021-03-12,Support Team,delivery,West,2,200,0,0.5,200,401.43
11,2021-03-12,Support Team,order_processing,West,1,100,0,3.4,0,545.8
11,2021-03-12,Warehouse A,delivery,North,3,200,0,2.79,200,375.4
11,2021-03-12,Warehouse A,order_processing,North,13,800,0,2.73,700,492.79
11,2021-03-12,Warehouse A,packaging,North,3,200,0,4.18,200,673.78
11,2021-03-12,Warehouse A,shipping,North,2,200,0,0.66,100,603.31
11,2021-03-12,Support Team,order_processing,West,1,100,0,0.5,100,143.38
11,2021-03-12,Support Team,packaging,West,1,100,0,3.81,100,317.51
11,2021-03-12,Support Team,shipping,West,1,100,0,4.9,0,293.18
11,2021-03-12,Warehouse A,delivery,North,6,500,0,2.88,400,536.84
11,2021-03-12,Warehouse A,order_processing,North,8,700,0,2.41,500,621.31
11,2021-03-12,Warehouse A,packaging,North,4,400,0,1.79,400,697.31
11,2021-03-12,Warehouse A,shipping,North,3,200,0,3.67,200,561.16
11,2021-03-12,Support Team,order_processing,West,1,100,0,0.5,0,101.16
11,2021-03-12,Support Team,packaging,West,1,100,0,4.99,0,955.88
11,2021-03-12,Warehouse A,delivery,North,6,300,0,2.67,400,667.79
11,2021-03-12,Warehouse A,order_processing,North,5,400,0,3.05,300,575.84
11,2021-03-12,Warehouse A,packaging,North,5,200,0,1.92,300,604.7
11,2021-03-12,Warehouse A,shipping,North,4,400,0,2.99,200,690.17
11,2021-03-12,Warehouse B,packaging,South,1,0,0,2.86,100,654.29
11,2021-03-12,Warehouse B,shipping,South,1,100,0,4.36,100,495.99
12,2021-03-19,Support Team,order_processing,West,2,200,0,1.38,100,371.42
12,2021-03-19,Warehouse A,delivery,North,7,600,0,1.61,300,505.47
12,2021-03-19,Warehouse A,order_processing,North,6,400,0,1.71,600,566.14
12,2021-03-19,Warehouse A,packaging,North,6,300,0,2.35,300,504.93
12,2021-03-19,Warehouse A,shipping,North,3,200,0,0.99,200,326.78
12,2021-03-19,Support Team,delivery,West,1,100,0,0.51,0,692.1
12,2021-03-19,Support Team,order_processing,West,1,0,0,4.08,0,110.33
12,2021-03-19,Warehouse A,delivery,North,5,400,0,1.39,500,247.26
12,2021-03-19,Warehouse A,order_processing,North,8,600,0,2.45,600,452.51
12,2021-03-19,Warehouse A,packaging,North,3,300,0,3.58,300,418.73
12,2021-03-19,Warehouse A,shipping,North,5,400,0,2.22,500,830.6
12,2021-03-19,Warehouse B,shipping,South,1,100,0,4.85,100,321.58
12,2021-03-19,Support Team,order_processing,West,2,100,0,2.24,100,248.08
12,2021-03-19,Support Team,shipping,West,3,200,0,2.96,300,377.44
12,2021-03-19,Warehouse A,delivery,North,9,700,0,2.14,400,465.9
12,2021-03-19,Warehouse A,order_processing,North,5,200,0,2.71,400,342.51
12,2021-03-19,Warehouse A,shipping,North,4,200,0,2.62,300,668.8
12,2021-03-19,Warehouse B,delivery,South,1,0,0,0.55,100,292.99
12,2021-03-19,Support Team,shipping,West,1,100,0,1.1,0,131.3
12,2021-03-19,Warehouse A,delivery,North,8,300,0,1.8,300,350.63
12,2021-03-19,Warehouse A,order_processing,North,6,500,0,2.29,500,276.44
12,2021-03-19,Warehouse A,packaging,North,3,300,0,3.06,300,273.33
12,2021-03-19,Warehouse A,shipping,North,6,500,0,2.17,400,344.31
12,2021-03-19,Support Team,delivery,West,1,0,0,0.58,100,716.37
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.62,0,315.91
12,2021-03-19,Support Team,packaging,West,1,0,0,0.53,100,622.01
12,2021-03-19,Support Team,shipping,West,1,100,0,0.51,0,111.11
12,2021-03-19,Warehouse A,delivery,North,4,300,0,2.96,100,717.23
12,2021-03-19,Warehouse A,order_processing,North,8,500,0,2.57,700,434.45
12,2021-03-19,Warehouse A,packaging,North,3,200,0,3.71,200,631.14
12,2021-03-19,Warehouse A,shipping,North,3,200,0,1.54,100,273.62
12,2021-03-19,Warehouse B,delivery,South,1,100,0,2.82,100,742.58
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,4.56,100,312.61
12,2021-03-19,Support Team,delivery,West,1,100,0,5.0,100,108.59
12,2021-03-19,Support Team,order_processing,West,3,200,0,2.57,100,634.01
12,2021-03-19,Warehouse A,delivery,North,9,700,0,2.83,500,551.99
12,2021-03-19,Warehouse A,order_processing,North,9,500,0,1.72,600,397.25
12,2021-03-19,Warehouse A,shipping,North,2,100,0,1.1,100,643.85
12,2021-03-19,Support Team,delivery,West,1,100,0,0.74,100,252.38
12,2021-03-19,Support Team,packaging,West,1,100,0,1.47,100,427.33
12,2021-03-19,Support Team,shipping,West,1,100,0,3.88,100,197.88
12,2021-03-19,Warehouse A,delivery,North,11,700,0,2.34,900,406.54
12,2021-03-19,Warehouse A,order_processing,North,3,200,0,2.05,200,307.35
12,2021-03-19,Warehouse A,packaging,North,2,200,0,1.79,200,326.21
12,2021-03-19,Warehouse A,shipping,North,4,100,0,1.77,200,435.11
12,2021-03-19,Warehouse B,delivery,South,1,100,0,4.55,100,101.11
12,2021-03-19,Support Team,delivery,West,5,200,0,1.98,500,352.1
12,2021-03-19,Support Team,packaging,West,2,100,0,1.83,200,476.49
12,2021-03-19,Warehouse A,delivery,North,6,400,0,1.41,500,510.45
12,2021-03-19,Warehouse A,order_processing,North,6,300,0,2.46,400,333.4
12,2021-03-19,Warehouse A,packaging,North,3,300,0,1.43,100,232.61
12,2021-03-19,Warehouse A,shipping,North,1,100,0,4.47,100,102.85
12,2021-03-19,Warehouse B,delivery,South,1,100,0,4.75,0,590.5
12,2021-03-19,Support Team,order_processing,West,1,100,0,3.94,100,262.97
12,2021-03-19,Support Team,packaging,West,1,100,0,3.87,0,178.46
12,2021-03-19,Warehouse A,delivery,North,9,500,0,1.69,700,560.45
12,2021-03-19,Warehouse A,order_processing,North,6,400,0,2.44,400,469.95
12,2021-03-19,Warehouse A,packaging,North,2,200,0,1.89,200,576.77
12,2021-03-19,Warehouse B,delivery,South,1,0,0,4.24,0,115.23
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,1.64,100,202.29
12,2021-03-19,Warehouse B,packaging,South,2,100,0,0.55,100,134.03
12,2021-03-19,Warehouse B,shipping,South,1,100,0,1.18,100,243.28
12,2021-03-19,Support Team,delivery,West,1,100,0,4.92,100,248.39
12,2021-03-19,Support Team,order_processing,West,1,100,0,3.03,0,234.65
12,2021-03-19,Warehouse A,delivery,North,9,700,0,2.11,700,526.44
12,2021-03-19,Warehouse A,order_processing,North,7,700,0,2.28,400,336.76
12,2021-03-19,Warehouse A,packaging,North,1,100,0,0.89,0,297.43
12,2021-03-19,Warehouse A,shipping,North,5,500,0,2.69,400,633.71
12,2021-03-19,Support Team,order_processing,West,3,100,0,3.37,200,314.99
12,2021-03-19,Warehouse A,delivery,North,10,500,0,3.04,800,571.64
12,2021-03-19,Warehouse A,order_processing,North,6,200,0,3.17,400,366.94
12,2021-03-19,Warehouse A,packaging,North,3,100,0,2.01,200,584.07
12,2021-03-19,Warehouse A,shipping,North,2,200,0,2.08,100,435.45
12,2021-03-19,Support Team,delivery,West,1,100,0,4.87,0,366.69
12,2021-03-19,Warehouse A,delivery,North,6,600,0,2.65,400,462.89
12,2021-03-19,Warehouse A,order_processing,North,10,900,0,2.94,600,295.42
12,2021-03-19,Warehouse A,packaging,North,4,400,0,1.74,300,494.67
12,2021-03-19,Warehouse A,shipping,North,3,300,0,0.58,200,426.99
12,2021-03-19,Support Team,delivery,West,2,200,0,0.68,100,406.08
12,2021-03-19,Warehouse A,delivery,North,6,500,0,1.67,400,674.42
12,2021-03-19,Warehouse A,order_processing,North,10,700,0,2.59,700,515.03
12,2021-03-19,Warehouse A,packaging,North,2,200,0,1.68,200,354.99
12,2021-03-19,Warehouse A,shipping,North,3,200,0,1.92,100,496.8
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,1.06,100,959.29
12,2021-03-19,Support Team,order_processing,West,1,100,0,4.73,100,385.03
12,2021-03-19,Support Team,packaging,West,2,100,0,2.3,200,158.42
12,2021-03-19,Warehouse A,delivery,North,7,600,0,3.21,500,375.33
12,2021-03-19,Warehouse A,order_processing,North,6,200,0,1.11,400,407.83
12,2021-03-19,Warehouse A,packaging,North,4,200,0,1.94,400,394.27
12,2021-03-19,Warehouse A,shipping,North,3,200,0,1.78,300,633.43
12,2021-03-19,Warehouse B,delivery,South,1,100,0,3.36,0,100.02
12,2021-03-19,Support Team,delivery,West,1,100,0,0.52,100,533.05
12,2021-03-19,Support Team,packaging,West,1,100,0,4.12,0,393.16
12,2021-03-19,Warehouse A,delivery,North,3,300,0,2.61,100,866.14
12,2021-03-19,Warehouse A,order_processing,North,15,1100,0,2.25,1000,438.7
12,2021-03-19,Warehouse A,packaging,North,1,100,0,0.51,0,267.55
12,2021-03-19,Warehouse A,shipping,North,1,100,0,1.67,0,353.37
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,3.73,0,985.61
12,2021-03-19,Warehouse B,shipping,South,1,100,0,4.23,100,100.01
12,2021-03-19,Support Team,order_processing,West,1,0,0,0.5,100,101.46
12,2021-03-19,Warehouse A,delivery,North,4,300,0,3.73,200,388.0
12,2021-03-19,Warehouse A,order_processing,North,10,600,0,1.87,700,491.73
12,2021-03-19,Warehouse A,packaging,North,3,200,0,4.0,300,577.29
12,2021-03-19,Warehouse A,shipping,North,5,400,0,1.69,300,596.38
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,1.34,100,521.61
12,2021-03-19,Support Team,delivery,West,2,200,0,4.34,100,278.47
12,2021-03-19,Support Team,order_processing,West,2,200,0,2.62,200,923.19
12,2021-03-19,Support Team,packaging,West,1,0,0,4.86,100,485.33
12,2021-03-19,Warehouse A,delivery,North,8,700,0,2.11,600,383.93
12,2021-03-19,Warehouse A,order_processing,North,5,400,0,2.21,500,456.09
12,2021-03-19,Warehouse A,packaging,North,3,200,0,3.13,200,526.61
12,2021-03-19,Warehouse A,shipping,North,1,100,0,3.79,100,273.92
12,2021-03-19,Warehouse B,delivery,South,1,0,0,2.56,100,516.34
12,2021-03-19,Warehouse B,packaging,South,1,100,0,0.54,100,109.34
12,2021-03-19,Support Team,delivery,West,1,100,0,2.79,100,103.05
12,2021-03-19,Support Team,order_processing,West,1,100,0,2.62,100,944.1
12,2021-03-19,Warehouse A,delivery,North,10,600,0,2.07,600,476.92
12,2021-03-19,Warehouse A,order_processing,North,5,200,0,2.11,500,520.55
12,2021-03-19,Warehouse A,packaging,North,4,300,0,2.89,200,535.25
12,2021-03-19,Warehouse A,shipping,North,2,100,0,1.89,200,455.77
12,2021-03-19,Warehouse B,delivery,South,1,100,0,0.52,0,204.86
12,2021-03-19,Support Team,delivery,West,2,200,0,2.53,0,471.6
12,2021-03-19,Support Team,order_processing,West,1,100,0,4.89,0,736.93
12,2021-03-19,Support Team,packaging,West,1,0,0,0.51,0,979.74
12,2021-03-19,Warehouse A,delivery,North,3,300,0,0.86,200,522.84
12,2021-03-19,Warehouse A,order_processing,North,8,600,0,1.79,600,515.78
12,2021-03-19,Warehouse A,packaging,North,4,300,0,2.37,300,314.48
12,2021-03-19,Warehouse A,shipping,North,4,400,0,2.44,200,438.84
12,2021-03-19,Warehouse B,delivery,South,1,100,0,0.67,100,100.11
12,2021-03-19,Support Team,delivery,West,1,100,0,2.22,100,357.58
12,2021-03-19,Warehouse A,delivery,North,9,400,0,1.77,400,616.0
12,2021-03-19,Warehouse A,order_processing,North,5,500,0,3.49,300,482.93
12,2021-03-19,Warehouse A,packaging,North,2,100,0,0.82,100,420.21
12,2021-03-19,Warehouse A,shipping,North,4,200,0,2.16,300,634.23
12,2021-03-19,Warehouse B,delivery,South,1,100,0,1.04,100,100.53
12,2021-03-19,Warehouse B,order_processing,South,2,200,0,1.61,100,361.76
12,2021-03-19,Support Team,delivery,West,1,0,0,2.12,100,112.66
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.59,0,259.61
12,2021-03-19,Support Team,shipping,West,1,100,0,1.95,100,988.42
12,2021-03-19,Warehouse A,delivery,North,9,700,0,2.06,700,285.93
